date,channel,campaign,impressions,clicks,conversions,cost,revenue,cpc,cpa,ctr,conversion_rate,roas,roi,profit_margin
2023-12-17,Facebook,Exclusive Offers,41038,12297,1068,19105.634761322,25778.82968811947,1.5536825861040904,17.889171124833332,0.2996491057069058,0.08685045132959258,1.3492788912884945,0.34927889128849465,0.2588633777224148
2023-12-17,Facebook,Flash Sale,32382,8420,752,13156.115696289864,26183.68341412863,1.5624840494406014,17.494834702513117,0.26002099932061024,0.08931116389548693,1.9902290325337175,0.9902290325337175,0.4975452655682941
2023-12-17,Facebook,Limited Edition,61278,18904,1408,24948.96069560668,92313.96520906956,1.3197715137328967,17.71943231222065,0.3084957080844675,0.07448159119763013,3.7001126554071386,2.700112655407139,0.7297379585081942
2023-12-17,Facebook,Must-Haves,86538,24442,2329,33708.16490521754,114713.19860391873,1.3791082933155037,14.473235253421015,0.2824423952483302,0.09528680140741347,3.4031279639955354,2.4031279639955354,0.7061526893552592
2023-12-17,Facebook,New Arrivals,79009,20439,1706,36444.972639912725,48373.156187597044,1.7831093810809102,21.362821008155173,0.25869204774139654,0.08346788003326973,1.3272929757840226,0.3272929757840225,0.24658683633181505
2023-12-17,Facebook,Trending Now,43661,12537,1056,18057.026830242965,78133.44078274557,1.440298861788543,17.09945722560887,0.28714413320812626,0.08423067719550131,4.327037973487591,3.327037973487591,0.7688950256209561
2023-12-18,Facebook,Best Sellers,63149,13687,1884,26520.523375638564,66049.27139790729,1.9376432655540705,14.076710921251891,0.21674135774121522,0.13764886388543873,2.4904965283822174,1.4904965283822174,0.5984736422621788
2023-12-18,Facebook,Exclusive Offers,63785,16031,2164,28477.696384014158,58181.59032349919,1.7764142214468317,13.159748791134085,0.25132868229207495,0.13498845985902314,2.0430581722248853,1.0430581722248853,0.510537676511187
2023-12-18,Facebook,Flash Sale,55134,13882,1960,22382.22373376899,122441.4074342208,1.6123198194618205,11.419501904984179,0.25178655638988645,0.14119003025500648,5.4704755385627015,4.4704755385627015,0.8172005353189574
2023-12-18,Facebook,Limited Edition,72739,17233,2119,32054.3183305378,104004.28594571417,1.8600544496337144,15.127096899734687,0.23691554736798692,0.12296175941507573,3.2446263518457177,2.2446263518457172,0.6917981019814049
2023-12-18,Facebook,Must-Haves,69385,15207,2621,32991.53864849307,157630.45276837557,2.1694968533236714,12.587385978059165,0.21916840815738273,0.17235483658841322,4.777905463817327,3.7779054638173277,0.790703267870636
2023-12-18,Facebook,New Arrivals,41714,9723,1353,19096.70752013486,71338.15915845259,1.9640756474477898,14.114344065140324,0.23308721292611592,0.13915458191916075,3.735626106397466,2.7356261063974654,0.7323072567976102
2023-12-18,Facebook,Trending Now,68724,14728,2298,32411.45958713486,109279.99432306857,2.2006694450797704,14.104203475689669,0.21430650136779,0.1560293318848452,3.3716468099587,2.3716468099587,0.7034090293662019
2023-12-19,Facebook,Best Sellers,101820,29533,3148,36926.68833063837,187012.62618032465,1.2503534463359078,11.730205950012188,0.2900510705165979,0.10659262519893001,5.064429945784193,4.064429945784193,0.8025444105841696
2023-12-19,Facebook,Exclusive Offers,64407,19732,1921,26757.267221845166,149585.57912860755,1.3560342196353723,13.928822083209353,0.30636421506979056,0.09735455098317454,5.590465494416519,4.590465494416519,0.821124018921367
2023-12-19,Facebook,Flash Sale,70077,18975,2183,26417.09363561277,147508.07180505228,1.3922051981877612,12.101279723139154,0.27077357763602894,0.11504611330698288,5.583811521423283,4.583811521423283,0.8209108605898815
2023-12-19,Facebook,Limited Edition,62873,18377,2024,26230.302640062604,88566.65420012851,1.4273441062231378,12.959635691730536,0.2922876274394414,0.11013767209011265,3.3765014233902537,2.3765014233902537,0.7038354572953424
2023-12-19,Facebook,Must-Haves,49234,15347,1538,18058.865114367225,94977.57062461709,1.1767032719337476,11.741784859796635,0.3117154811715481,0.10021502573792923,5.259332190761815,4.259332190761814,0.8098617916250789
2023-12-19,Facebook,New Arrivals,75225,22921,2199,31734.299338750516,163536.54103379522,1.3845076278849315,14.431241172692367,0.30469923562645396,0.0959382225906374,5.15330555397207,4.1533055539720705,0.8059497948400869
2023-12-19,Facebook,Trending Now,52376,14402,1855,19140.56310056399,59584.34389319713,1.329021184596861,10.318362857446896,0.27497327020009166,0.1288015553395362,3.1129880338495073,2.1129880338495077,0.6787652284151557
2023-12-20,Facebook,Best Sellers,66871,19291,2637,33024.27036213241,54734.76181056459,1.7119003868193672,12.523424483174976,0.28848080632860285,0.13669586853973356,1.657410177737847,0.6574101777378469,0.3966490531843649
2023-12-20,Facebook,Exclusive Offers,61336,16635,2493,33910.59489591333,183024.79957040283,2.038508860589921,13.602324466872576,0.2712110343028564,0.14986474301172228,5.397274808424541,4.397274808424541,0.8147213111255495
2023-12-20,Facebook,Flash Sale,93711,23002,4041,46529.21578122967,288893.608308486,2.0228334832288355,11.51428254917834,0.24545677668576796,0.17568037561951136,6.208864762879336,5.208864762879336,0.8389399611377178
2023-12-20,Facebook,Limited Edition,66707,19019,2722,36815.418509542294,105779.66048516979,1.9357178878775063,13.525135381903855,0.28511250693330537,0.14312003785687996,2.873243460691679,1.8732434606916786,0.6519612717540931
2023-12-20,Facebook,Must-Haves,77309,20600,3418,40611.39298696268,141737.2682529416,1.9714268440273146,11.881624630474747,0.26646315435460294,0.16592233009708737,3.4900863483910283,2.4900863483910283,0.7134741378358699
2023-12-20,Facebook,New Arrivals,49994,13383,2214,25605.5882365329,67362.4900321522,1.9132921046501459,11.565306339897425,0.2676921230547666,0.16543375924680565,2.630772994156113,1.6307729941561127,0.6198835847025351
2023-12-20,Facebook,Trending Now,60036,16772,2657,29257.06572804418,91380.73105555271,1.7443993398547688,11.01131566731057,0.2793657139049903,0.15841879322680658,3.1233730649878626,2.1233730649878626,0.6798333150753844
2023-12-21,Facebook,Best Sellers,88190,34963,2927,43829.547377495284,70770.3784402817,1.2535980144008032,14.974221857702522,0.3964508447669804,0.08371707233360981,1.6146728103475567,0.6146728103475567,0.38067948280819136
2023-12-21,Facebook,Exclusive Offers,64469,23083,2499,29204.153805199985,175485.94631892644,1.2651801674479048,11.686336056502595,0.35804805410352264,0.10826149114066629,6.008937889091656,5.008937889091656,0.8335812387384877
2023-12-21,Facebook,Flash Sale,59428,21753,2171,29579.91434435829,110198.40814467458,1.359808502016195,13.625018122689218,0.3660395773036279,0.09980232611593803,3.7254471687032615,2.7254471687032615,0.7315758472161945
2023-12-21,Facebook,Limited Edition,63360,23319,2028,27523.948954101957,77544.19810297128,1.1803228677945863,13.571966939892484,0.36803977272727273,0.08696770873536601,2.8173354859900903,1.8173354859900903,0.645054696193353
2023-12-21,Facebook,Must-Haves,61274,24184,2429,31538.284830744054,160226.280532255,1.3040971233354306,12.984061272434769,0.3946861637888827,0.10043830631822692,5.080373945258549,4.080373945258549,0.8031640956403834
2023-12-21,Facebook,New Arrivals,45099,18267,1658,20572.605788522982,123407.76165461594,1.1262169917623575,12.408085517806382,0.40504224040444353,0.09076476706629441,5.9986451363133835,4.9986451363133835,0.8332956897306022
2023-12-21,Facebook,Trending Now,50704,20080,1808,22404.1842088779,84656.58539212104,1.115746225541728,12.3916948057953,0.39602398232881036,0.0900398406374502,3.7786060230023883,2.7786060230023883,0.7353521394100186
2023-12-22,Facebook,Best Sellers,71200,15520,3398,22099.382129680784,264257.77560025244,1.4239292609330403,6.503643946345139,0.21797752808988763,0.21894329896907216,11.95769972434381,10.957699724343811,0.916371875607131
2023-12-22,Facebook,Exclusive Offers,58218,12624,2396,21315.131894609945,88391.48748413032,1.6884610182675812,8.89613184249163,0.21684015253014532,0.18979721166032953,4.146889070223501,3.1468890702235006,0.7588553773525213
2023-12-22,Facebook,Flash Sale,68562,15283,2649,24510.178137579296,138918.61587794204,1.603754376600098,9.25261537847463,0.222907733146641,0.1733298436170909,5.66779299188162,4.667792991881621,0.8235644806660423
2023-12-22,Facebook,Limited Edition,68790,13118,2775,21324.918253253494,133549.8662498402,1.6256226751984673,7.6846552263976555,0.19069632213984591,0.21154139350510748,6.262620314123118,5.262620314123118,0.8403224289767568
2023-12-22,Facebook,Must-Haves,58007,11555,2611,19117.39229084189,99205.32800868421,1.654469259268013,7.321866063133623,0.19920009654007276,0.22596278667243616,5.189270926673829,4.189270926673829,0.8072947020630948
2023-12-22,Facebook,New Arrivals,63412,13794,2396,23537.135696050824,170441.45458247626,1.7063314264209675,9.823512394011194,0.2175298050842112,0.17369870958387704,7.241384711525191,6.241384711525191,0.8619048649067867
2023-12-22,Facebook,Trending Now,45067,9662,2025,16694.88648967669,63017.61681273881,1.7278913775281195,8.244388389963797,0.2143919053853152,0.20958393707306977,3.7746657847422833,2.7746657847422833,0.7350758829981353
2023-12-23,Facebook,Best Sellers,71381,21451,3264,23368.056252478254,183160.68473000336,1.089369085472857,7.159330959705348,0.30051414241885094,0.15216073842711295,7.83807958826608,6.838079588266081,0.8724177282536095
2023-12-23,Facebook,Exclusive Offers,62649,21076,2873,19860.70180337396,166284.796001997,0.9423373412115182,6.912879151887908,0.33641398905010456,0.1363161890301765,8.37255388295233,7.372553882952331,0.8805621302675475
2023-12-23,Facebook,Flash Sale,68666,21812,3398,20192.722692950396,172420.72696603579,0.9257620893522096,5.94253169304014,0.3176535694521306,0.15578580597836053,8.538755748189947,7.538755748189947,0.8828869182477809
2023-12-23,Facebook,Limited Edition,59381,17057,2674,18384.47016560721,158122.86020147562,1.077825535885983,6.875269321468665,0.28724676243242786,0.1567684821480917,8.600892969833001,7.600892969833002,0.8837330026652551
2023-12-23,Facebook,Must-Haves,71527,24322,3437,23281.077018495347,173142.18678910073,0.957202410101774,6.773662210792944,0.34003942567142476,0.14131239207302032,7.4370350929877596,6.437035092987759,0.8655378134570211
2023-12-23,Facebook,New Arrivals,23419,7501,951,6911.699051744173,39667.33749828522,0.9214370152971834,7.267822346734146,0.32029548657073315,0.12678309558725503,5.739158664362728,4.739158664362727,0.8257584328153368
2023-12-23,Facebook,Trending Now,53526,16604,2156,15416.656422006969,78928.69885588331,0.9284905096366519,7.150582756032917,0.31020438665321526,0.12984822934232715,5.119702787383532,4.119702787383532,0.8046761615802587
2023-12-24,Facebook,Best Sellers,57745,14717,2426,20730.909133955825,138340.20208610714,1.4086368916189322,8.545304671869673,0.25486189280457183,0.1648433784059251,6.673137255689151,5.673137255689151,0.8501454470837604
2023-12-24,Facebook,Exclusive Offers,53274,11533,2203,20878.540085278008,159614.73331288653,1.8103303637629418,9.477321872572858,0.21648458910537974,0.1910170814185381,7.644918306593427,6.644918306593427,0.8691941548757243
2023-12-24,Facebook,Flash Sale,60356,14141,2776,25946.71215660532,77420.82781020782,1.8348569518849671,9.346798327307392,0.2342931937172775,0.19630860618060958,2.983839622643619,1.9838396226436188,0.6648613442856486
2023-12-24,Facebook,Limited Edition,67619,15149,2839,26047.22729695874,126793.32996073306,1.7194024224013955,9.174789467051335,0.22403466481314424,0.1874051092481352,4.867824452683199,3.867824452683199,0.794569420134124
2023-12-24,Facebook,Must-Haves,83780,21257,3866,33492.590624636265,149082.09563545094,1.5756028896192438,8.663370570262872,0.2537240391501552,0.1818695018111681,4.451196305065458,3.4511963050654577,0.775341294460098
2023-12-24,Facebook,New Arrivals,36545,9129,1801,15219.908799829538,36189.125266990566,1.667204381622252,8.45080999435288,0.24980161444794088,0.19728338262679374,2.3777491536214646,1.3777491536214648,0.5794341894825467
2023-12-24,Facebook,Trending Now,52311,12607,1963,19478.342103140683,46270.81920696055,1.545041810354619,9.92274177439668,0.24100093670547304,0.15570714682319348,2.3755009005360805,1.3755009005360808,0.5790361520072127
2023-12-25,Facebook,Best Sellers,71202,22873,2296,16150.035287488732,95778.09793782428,0.7060742048480187,7.033987494550842,0.32124097637706805,0.1003803611244699,5.930519421962043,4.930519421962043,0.8313807056601525
2023-12-25,Facebook,Exclusive Offers,57827,17388,1514,13008.513679537613,113242.98631782534,0.7481316815929154,8.592149061781779,0.30068998910543515,0.08707154359328273,8.705297861657824,7.705297861657824,0.8851274228760782
2023-12-25,Facebook,Flash Sale,60847,18364,2077,13921.969188320645,56563.98985222788,0.7581120228882948,6.702922093558327,0.3018061695728631,0.11310172075800479,4.062930256998435,3.0629302569984342,0.7538722210952327
2023-12-25,Facebook,Limited Edition,65646,20935,1753,14473.679169306179,50009.98268059588,0.6913627499071496,8.256519777128453,0.31890747341803005,0.08373537138762838,3.4552363704903923,2.455236370490393,0.7105841995237876
2023-12-25,Facebook,Must-Haves,71822,19129,2153,15083.933276007429,105841.54378877436,0.7885374706470505,7.006007095219428,0.26633900476177214,0.11255162318992107,7.016839828980575,6.016839828980574,0.8574857023428333
2023-12-25,Facebook,New Arrivals,61013,18287,1617,12354.019763608421,86539.48530362027,0.6755629553020409,7.640086433895128,0.29972300985035977,0.08842347022474982,7.00496574876317,6.004965748763171,0.8572441271141741
2023-12-25,Facebook,Trending Now,45168,12913,1482,10192.87255434172,104831.13995706252,0.7893496905708759,6.877781750567962,0.2858882394615657,0.11476806319213197,10.284749406820456,9.284749406820456,0.9027686567319921
2023-12-26,Facebook,Best Sellers,69280,17186,3094,30657.51175172498,173463.40832479525,1.7838654574493762,9.90869804515998,0.24806581986143186,0.1800302571860817,5.658104601885544,4.658104601885544,0.823262369581016
2023-12-26,Facebook,Exclusive Offers,76600,20527,3528,33920.21142951781,105880.967495592,1.6524680386572714,9.614572400656975,0.267976501305483,0.17187119403712184,3.121471330318802,2.121471330318802,0.6796382557523384
2023-12-26,Facebook,Flash Sale,68248,17322,2656,33417.87032470392,108239.03214318497,1.9292154673076967,12.582029489722862,0.2538096354471926,0.15333102413116267,3.2389566148735107,2.2389566148735107,0.6912585999429781
2023-12-26,Facebook,Limited Edition,68751,16473,2570,32138.820315825735,149610.33735152142,1.9509998370561363,12.505377554796006,0.23960378758127154,0.15601286954410248,4.655128467109622,3.6551284671096216,0.7851831572285476
2023-12-26,Facebook,Must-Haves,71632,17850,2721,31948.63897123589,105229.36824404963,1.7898397182765204,11.741506420887868,0.24919030600848782,0.15243697478991597,3.2937042588509047,2.2937042588509042,0.6963904706037948
2023-12-26,Facebook,New Arrivals,60002,15991,2698,26516.12496787427,89232.44668279779,1.6581905426723953,9.828067074823673,0.26650778307389755,0.1687199049465324,3.365214441812586,2.3652144418125856,0.7028421168128067
2023-12-26,Facebook,Trending Now,62539,17668,2688,29475.942648304954,76428.38261103802,1.668323672645741,10.965752473327736,0.2825117126912806,0.15213946117274169,2.592907155606544,1.592907155606544,0.6143325078810715
2023-12-27,Facebook,Best Sellers,77907,23781,3314,26562.20764734805,242930.1862018582,1.1169508282808986,8.015150165162357,0.3052485655974431,0.1393549472267777,9.145707669599977,8.145707669599975,0.8906590899112196
2023-12-27,Facebook,Exclusive Offers,58349,19689,2398,22662.889563910223,89455.77439336113,1.1510431999548085,9.450746273523864,0.33743508886184853,0.12179389506831226,3.9472360371828312,2.9472360371828312,0.7466581702791438
2023-12-27,Facebook,Flash Sale,67850,24502,2455,23477.050097026782,99239.0204566887,0.9581687248806947,9.562953196344921,0.3611201179071481,0.1001959023753163,4.227065157102369,3.2270651571023685,0.7634292439708937
2023-12-27,Facebook,Limited Edition,62708,20905,2103,22444.81863356682,110412.31322989431,1.0736579111966909,10.672762070169673,0.3333705428334503,0.10059794307581918,4.919278477250414,3.9192784772504137,0.7967181560010115
2023-12-27,Facebook,Must-Haves,90582,31518,3729,31694.76676236257,142224.04120990323,1.0056084384276467,8.499535200419032,0.34794992382592566,0.11831334475537789,4.487303606814795,3.4873036068147942,0.7771490214120309
2023-12-27,Facebook,New Arrivals,70243,22106,2388,22673.965130314842,96825.94640743772,1.0256928042302924,9.494960272326148,0.3147075153396068,0.10802497059621823,4.2703579127403035,3.2703579127403035,0.7658275909341059
2023-12-27,Facebook,Trending Now,48996,15455,2090,17551.035685189458,85348.54069442564,1.1356218495755068,8.397624729755721,0.3154339129724876,0.13523131672597866,4.86287773697865,3.86287773697865,0.7943604478484566
2023-12-28,Facebook,Best Sellers,67918,27255,2098,12196.167201223056,163311.95128119487,0.4474836617583216,5.813235081612515,0.40129273535734267,0.0769767015226564,13.390432304406062,12.390432304406062,0.925319812141468
2023-12-28,Facebook,Exclusive Offers,66574,29046,2165,12727.752139971857,156308.99383823425,0.4381929401629091,5.878869348716793,0.43629645206837503,0.07453694140329133,12.280958343566539,11.280958343566539,0.9185731298792447
2023-12-28,Facebook,Flash Sale,88651,33110,2939,15572.792534220132,198831.10823396212,0.4703350206650599,5.298670477788408,0.37348704470338745,0.08876472364844458,12.767851867097345,11.767851867097347,0.9216782893152926
2023-12-28,Facebook,Limited Edition,44816,17263,1521,9267.096440248977,43999.12016791085,0.5368184232317081,6.0927655754431145,0.3851972509817922,0.08810751317847419,4.747886293360807,3.7478862933608075,0.7893799602154864
2023-12-28,Facebook,Must-Haves,68306,27341,2383,12929.265046242637,171130.02476912967,0.4728892522673873,5.425625281679663,0.40027230404356867,0.08715847993855382,13.235866397437773,12.235866397437775,0.9244477112436266
2023-12-28,Facebook,New Arrivals,50929,20903,1495,9257.66344061435,48129.11127042203,0.4428868315846696,6.192417017133344,0.41043413379410554,0.07152083433000048,5.198840029037405,4.198840029037405,0.8076493997863682
2023-12-28,Facebook,Trending Now,46285,19643,1363,8810.0618725867,67522.37775449666,0.4485089789027491,6.463728446505283,0.42439235173382306,0.06938858626482716,7.664234227979557,6.664234227979557,0.869523820612197
2023-12-29,Facebook,Best Sellers,78104,25479,3449,30258.365027161373,251804.1980523354,1.1875805576027856,8.773083510339626,0.3262188876369968,0.13536638015620708,8.321804493610404,7.321804493610404,0.8798337547141593
2023-12-29,Facebook,Exclusive Offers,59421,17939,2354,25866.604898693808,177922.27937455746,1.441920112531011,10.988362318901363,0.30189663586947374,0.1312224761692402,6.878455060932332,5.878455060932332,0.8546185166375928
2023-12-29,Facebook,Flash Sale,65697,18113,2577,28939.663014119353,163284.94979930008,1.597728869547803,11.229981767217444,0.2757051311323196,0.14227350521724727,5.642254704888412,4.642254704888412,0.8227658884074116
2023-12-29,Facebook,Limited Edition,56448,17882,1985,23004.14386370249,82423.0190771663,1.2864413300359294,11.588989351991179,0.3167871315192744,0.11100548037132311,3.58296398968444,2.58296398968444,0.7209014651335995
2023-12-29,Facebook,Must-Haves,59927,19394,2210,23970.946453076365,171157.60732445156,1.2359980639928,10.84658210546442,0.3236270796135298,0.1139527688975972,7.140210657075897,6.140210657075897,0.8599481096528983
2023-12-29,Facebook,New Arrivals,53538,14727,2430,23534.113394884804,169390.8238596813,1.5980249470282342,9.684820327113089,0.2750756472038552,0.16500305561214096,7.19767178042487,6.19767178042487,0.8610661849405737
2023-12-29,Facebook,Trending Now,60339,17650,2036,26836.670458893754,142619.10396960255,1.5204912441299576,13.181075863896735,0.2925139627769767,0.11535410764872521,5.314336746358122,4.314336746358122,0.8118297639521445
2023-12-30,Facebook,Best Sellers,78290,26599,2946,36468.95769675394,78540.02394235281,1.3710649910430444,12.379143821029851,0.3397496487418572,0.11075604346028046,2.1536130699272378,1.1536130699272376,0.5356640364214607
2023-12-30,Facebook,Exclusive Offers,56619,20809,2778,24870.36720553762,214758.60275138082,1.1951735886173107,8.952615984714766,0.36752680195694026,0.13349992791580567,8.635119898976113,7.635119898976112,0.8841938488753848
2023-12-30,Facebook,Flash Sale,76677,26664,3118,33714.571258196636,156016.78807061378,1.2644228644688207,10.812883662025861,0.3477444344457921,0.11693669366936693,4.627577401942586,3.6275774019425864,0.7839042088025983
2023-12-30,Facebook,Limited Edition,58043,21277,2667,25372.762259692583,65005.75169557192,1.192497168759345,9.513596647803743,0.36657305790534606,0.12534661841425013,2.562028959647042,1.562028959647042,0.6096843494939398
2023-12-30,Facebook,Must-Haves,50978,17305,2070,23176.594108696267,76300.75876446224,1.339300439681957,11.196422274732496,0.3394601592843972,0.1196186073389194,3.2921471725577165,2.292147172557716,0.6962468724558611
2023-12-30,Facebook,New Arrivals,53532,19656,2614,25225.804163668257,194394.4495744608,1.2833640701906928,9.650269381663449,0.367182246133154,0.132987382987383,7.706174531174691,6.706174531174692,0.8702339278776282
2023-12-30,Facebook,Trending Now,37989,12681,1632,17247.846553087147,95355.41404985863,1.3601329984297095,10.568533427136732,0.3338071547026771,0.12869647504140053,5.528540259003592,4.528540259003592,0.8191204272463362
2023-12-31,Facebook,Best Sellers,80988,13183,3165,39913.94965324825,210538.2339615554,3.027683353807802,12.611042544470221,0.16277720156072503,0.24008192368960024,5.274803315397316,4.274803315397316,0.8104194715505375
2023-12-31,Facebook,Exclusive Offers,52690,8100,2045,26758.8731089228,57320.74014006234,3.3035645813484935,13.085023525145623,0.15372936040994495,0.25246913580246916,2.1421208548931245,1.1421208548931243,0.5331729310623361
2023-12-31,Facebook,Flash Sale,56032,9260,1886,31218.019953227264,73658.12175174795,3.371276452832318,16.5525026263135,0.1652627070245574,0.20367170626349893,2.3594744914029473,1.359474491402947,0.5761768124030878
2023-12-31,Facebook,Limited Edition,64969,9420,2532,31356.968514301294,92595.67922415106,3.3287652350638317,12.384268765521838,0.14499222706213732,0.26878980891719745,2.952953796599311,1.952953796599311,0.6613560289525617
2023-12-31,Facebook,Must-Haves,47844,8026,1615,27116.491968749375,32670.1505056167,3.3785811074943153,16.79039750386958,0.16775353231335172,0.20122103164714678,1.2048074117871768,0.20480741178717682,0.16999182589968578
2023-12-31,Facebook,New Arrivals,58471,8942,2436,29893.188501766388,63612.59143972854,3.343009226321448,12.271423851299831,0.15293051256178278,0.2724222768955491,2.127996196724537,1.127996196724537,0.5300743480936554
2023-12-31,Facebook,Trending Now,50406,7893,1823,28586.707601630394,70733.99522546296,3.6217797544191557,15.681134175332087,0.15658850136888466,0.2309641454453313,2.4743666256070975,1.4743666256070975,0.5958561719791039
2024-01-01,Facebook,Best Sellers,74479,23248,2433,32154.977818195453,145938.9426741466,1.3831287774516283,13.21618488211897,0.3121416775198378,0.10465416379903647,4.53861120661587,3.5386112066158697,0.7796682829887888
2024-01-01,Facebook,Exclusive Offers,60189,22798,2356,27170.389154013777,146431.1252969603,1.1917882776565392,11.532423240243538,0.3787735300470186,0.10334239845600492,5.389364299014046,4.389364299014046,0.8144493590490915
2024-01-01,Facebook,Flash Sale,62107,20650,1987,27167.351109215928,116535.4701843587,1.3156102232065825,13.672547110828349,0.33249070153122834,0.0962227602905569,4.289541137664562,3.289541137664562,0.766874831617899
2024-01-01,Facebook,Limited Edition,32349,10195,1125,14619.094126034784,56277.07733543858,1.433947437570847,12.994750334253142,0.31515657361896815,0.11034820990681707,3.8495598188410405,2.8495598188410405,0.7402300400410292
2024-01-01,Facebook,Must-Haves,64614,22087,2316,25198.02882632184,97555.54846337195,1.1408533900630162,10.879977904284042,0.34182994397498995,0.10485806130302894,3.8715547607226126,2.8715547607226126,0.741705836077764
2024-01-01,Facebook,New Arrivals,77965,26310,2450,34011.87183793466,110226.1514898702,1.292735531658482,13.882396668544759,0.3374591162701212,0.09312048650703154,3.2408140314974085,2.240814031497408,0.6914355497473722
2024-01-01,Facebook,Trending Now,62221,22948,2496,24280.63209008914,148365.25748979845,1.0580718184630094,9.727817343785713,0.3688143874254673,0.10876764859682761,6.1104363732918685,5.1104363732918685,0.8363455670087812
2024-01-02,Facebook,Best Sellers,90260,31607,2471,26855.329236779588,92031.34677198685,0.8496639743341534,10.868202847745685,0.3501772656769333,0.07817888442433638,3.426930497129998,2.426930497129998,0.7081936733652799
2024-01-02,Facebook,Exclusive Offers,64557,21109,1685,16433.041740794542,85853.63836421639,0.7784850888623119,9.75254702717777,0.3269823566770451,0.0798237718508693,5.224452035017185,4.224452035017185,0.8085923665683131
2024-01-02,Facebook,Flash Sale,60871,19494,2016,15169.343392338913,86175.2161273574,0.7781544779080185,7.524475889057,0.320251022654466,0.10341643582640812,5.680879778282237,4.680879778282237,0.8239709272104371
2024-01-02,Facebook,Limited Edition,54680,17767,1408,13957.650786530334,63104.533177126315,0.7855941231795088,9.913104251797112,0.3249268471104609,0.07924804412675185,4.5211428586553115,3.521142858655312,0.7788169869294017
2024-01-02,Facebook,Must-Haves,84402,28307,2467,23438.681057066424,137431.39051953898,0.8280171355871843,9.50088409285222,0.33538304779507594,0.08715158794644434,5.863443859530031,4.863443859530031,0.8294517652156471
2024-01-02,Facebook,New Arrivals,47137,14280,1403,14215.660671011712,71752.13734130541,0.9954944447487193,10.132331198155176,0.30294672974521075,0.09824929971988795,5.047400820956631,4.047400820956631,0.8018782269384997
2024-01-02,Facebook,Trending Now,74702,25980,2121,21746.96819284963,140781.9877835544,0.8370657503021413,10.253167464804163,0.34778185323016786,0.08163972286374134,6.473637453051653,5.473637453051653,0.8455273395749706
2024-01-03,Facebook,Best Sellers,77019,27666,2733,29922.831393340857,183088.8758127087,1.081574184679421,10.948712547874445,0.35921006504888403,0.0987855129039254,6.118701582947595,5.118701582947595,0.8365666332237983
2024-01-03,Facebook,Exclusive Offers,65316,23169,2670,23023.181903673634,101927.09975907745,0.993706327578818,8.622914570664282,0.35472166084879664,0.11524019163537486,4.427150868438985,3.4271508684389853,0.7741210928389707
2024-01-03,Facebook,Flash Sale,100050,30687,3804,34176.277844539305,186565.7503906564,1.1137054076494706,8.984300169437251,0.3067166416791604,0.12396128653827354,5.4589253762303995,4.4589253762303995,0.8168137625851667
2024-01-03,Facebook,Limited Edition,53380,18817,2192,17509.087395185394,169808.5146259686,0.930493032639921,7.987722351818154,0.3525103034844511,0.11649040761013976,9.69830755843175,8.69830755843175,0.8968892258803861
2024-01-03,Facebook,Must-Haves,53686,19629,2412,21216.144039869923,127037.48320285405,1.0808571012211485,8.796079618519869,0.36562604775919233,0.1228794131132508,5.987774355421133,4.987774355421133,0.832993038708175
2024-01-03,Facebook,New Arrivals,69757,25599,2520,24426.376205769582,84477.64772262299,0.9541925936860651,9.693006430860946,0.36697392376392335,0.09844134536505332,3.4584601093087692,2.4584601093087692,0.7108539730418152
2024-01-03,Facebook,Trending Now,57496,18137,2123,21195.21817729832,141984.7779850917,1.168617642239528,9.983616663823986,0.31544803116738557,0.11705353696862766,6.698906177675874,5.698906177675874,0.8507218979521608
2024-01-04,Facebook,Best Sellers,65361,22504,2605,30741.346917833085,53325.6406376506,1.3660392338176806,11.800900928150897,0.34430317773595875,0.11575719872022751,1.7346553090266954,0.7346553090266953,0.42351659445178536
2024-01-04,Facebook,Exclusive Offers,48371,16409,2185,22686.743424742406,169285.1632705426,1.382579281171455,10.382948935808882,0.33923218457340143,0.13315863245779755,7.461853828078224,6.461853828078224,0.8659850456682631
2024-01-04,Facebook,Flash Sale,55625,18497,2355,28151.48115628731,143130.35301547073,1.5219484865809219,11.95391981158697,0.3325303370786517,0.12731794345028924,5.084292091803639,4.084292091803639,0.8033157847850452
2024-01-04,Facebook,Limited Edition,62490,18907,2674,33563.205671997785,127228.63180740298,1.7751735162637003,12.551684993267683,0.3025604096655465,0.14142910033320993,3.7907175211678745,2.7907175211678745,0.7361977001937322
2024-01-04,Facebook,Must-Haves,74951,25007,3370,34467.7671182451,100914.60547963553,1.3783247537987404,10.227824070695876,0.3336446478365866,0.1347622665653617,2.927796428861723,1.927796428861723,0.6584461986010473
2024-01-04,Facebook,New Arrivals,75226,24597,3151,34640.52851612346,222520.4054856378,1.4083233124414951,10.993503178712617,0.32697471618855184,0.12810505346180429,6.423701225634174,5.423701225634174,0.844326508211584
2024-01-04,Facebook,Trending Now,51451,18645,2568,27877.91449509735,88643.83623925036,1.4951951995225181,10.85588570681361,0.362383627140386,0.13773129525341915,3.179715478890625,2.179715478890625,0.6855064528135418
2024-01-05,Facebook,Best Sellers,60298,13984,2613,30811.292792600347,152695.64847679457,2.2033247134296587,11.791539530271852,0.23191482304554048,0.18685640732265446,4.955833872490609,3.955833872490609,0.7982176106525866
